ID,Groupx2,AGELT50,Test,Coherence,Reaction Time,Confidence,Correct
2324,1,2,test1,0.025,1434, ,1
2324,1,2,test1,0.025,970, ,1
2324,1,2,test1,0.025,809, ,1
2324,1,2,test1,0.025,617, ,1
2324,1,2,test1,0.025,665, ,1
2324,1,2,test1,0.025,601, ,1
2324,1,2,test1,0.025,779, ,2
2324,1,2,test1,0.025,1177, ,2
2324,1,2,test1,0.025,602, ,2
2324,1,2,test1,0.025,666, ,2
2324,1,2,test1,0.025,601, ,2
2324,1,2,test1,0.025,745, ,2
2324,1,2,test1,0.025,873, ,2
2324,1,2,test1,0.025,889, ,2
2324,1,2,test1,0.025,617, ,2
2324,1,2,test1,0.025,729, ,2
2324,1,2,test1,0.050,1178, ,1
2324,1,2,test1,0.050,746, ,1
2324,1,2,test1,0.050,1098, ,1
2324,1,2,test1,0.050,474, ,1
2324,1,2,test1,0.050,729, ,1
2324,1,2,test1,0.050,649, ,1
2324,1,2,test1,0.050,585, ,1
2324,1,2,test1,0.050,1065, ,1
2324,1,2,test1,0.050,1337, ,1
2324,1,2,test1,0.050,537, ,1
2324,1,2,test1,0.050,856, ,1
2324,1,2,test1,0.050,777, ,1
2324,1,2,test1,0.050,587, ,2
2324,1,2,test1,0.050,1242, ,2
2324,1,2,test1,0.050,874, ,2
2324,1,2,test1,0.050,714, ,2
2324,1,2,test1,0.050,682, ,2
2324,1,2,test1,0.050,1162, ,2
2324,1,2,test1,0.050,569, ,2
2324,1,2,test1,0.050,585, ,2
2324,1,2,test1,0.100,2219, ,1
2324,1,2,test1,0.100,2506, ,1
2324,1,2,test1,0.100,570, ,1
2324,1,2,test1,0.100,1049, ,1
2324,1,2,test1,0.100,889, ,1
2324,1,2,test1,0.100,777, ,1
2324,1,2,test1,0.100,664, ,1
2324,1,2,test1,0.100,536, ,1
2324,1,2,test1,0.100,651, ,2
2324,1,2,test1,0.100,1643, ,2
2324,1,2,test1,0.100,1914, ,2
2324,1,2,test1,0.100,617, ,2
2324,1,2,test1,0.100,489, ,2
2324,1,2,test1,0.100,569, ,2
2324,1,2,test1,0.100,745, ,2
2324,1,2,test1,0.100,585, ,2
2324,1,2,test1,0.100,552, ,2
2324,1,2,test1,0.100,633, ,2
2324,1,2,test1,0.100,504, ,2
2324,1,2,test1,0.100,744, ,2
2324,1,2,test1,0.150,1818, ,1
2324,1,2,test1,0.150,489, ,1
2324,1,2,test1,0.150,585, ,1
2324,1,2,test1,0.150,858, ,2
2324,1,2,test1,0.150,874, ,2
2324,1,2,test1,0.150,1194, ,2
2324,1,2,test1,0.150,602, ,2
2324,1,2,test1,0.150,746, ,2
2324,1,2,test1,0.150,586, ,2
2324,1,2,test1,0.150,602, ,2
2324,1,2,test1,0.150,746, ,2
2324,1,2,test1,0.150,554, ,2
2324,1,2,test1,0.150,570, ,2
2324,1,2,test1,0.150,649, ,2
2324,1,2,test1,0.150,809, ,2
2324,1,2,test1,0.150,761, ,2
2324,1,2,test1,0.150,729, ,2
2324,1,2,test1,0.150,585, ,2
2324,1,2,test1,0.150,648, ,2
2324,1,2,test1,0.150,521, ,2
2324,1,2,test1,0.250,2314, ,1
2324,1,2,test1,0.250,1179, ,2
2324,1,2,test1,0.250,826, ,2
2324,1,2,test1,0.250,715, ,2
2324,1,2,test1,0.250,826, ,2
2324,1,2,test1,0.250,986, ,2
2324,1,2,test1,0.250,762, ,2
2324,1,2,test1,0.250,986, ,2
2324,1,2,test1,0.250,666, ,2
2324,1,2,test1,0.250,554, ,2
2324,1,2,test1,0.250,794, ,2
2324,1,2,test1,0.250,586, ,2
2324,1,2,test1,0.250,554, ,2
2324,1,2,test1,0.250,457, ,2
2324,1,2,test1,0.250,489, ,2
2324,1,2,test1,0.250,569, ,2
2324,1,2,test1,0.250,553, ,2
2324,1,2,test1,0.250,473, ,2
2324,1,2,test1,0.250,761, ,2
2324,1,2,test1,0.250,649, ,2
2324,1,2,test1,0.350,1003, ,1
2324,1,2,test1,0.350,1243, ,2
2324,1,2,test1,0.350,1099, ,2
2324,1,2,test1,0.350,794, ,2
2324,1,2,test1,0.350,682, ,2
2324,1,2,test1,0.350,634, ,2
2324,1,2,test1,0.350,554, ,2
2324,1,2,test1,0.350,473, ,2
2324,1,2,test1,0.350,489, ,2
2324,1,2,test1,0.350,601, ,2
2324,1,2,test1,0.350,649, ,2
2324,1,2,test1,0.350,505, ,2
2324,1,2,test1,0.350,521, ,2
2324,1,2,test1,0.350,553, ,2
2324,1,2,test1,0.350,521, ,2
2324,1,2,test1,0.350,553, ,2
2324,1,2,test1,0.350,457, ,2
2324,1,2,test1,0.350,536, ,2
2324,1,2,test1,0.350,616, ,2
2324,1,2,test1,0.350,462, ,2
2324,1,2,test1,0.450,1403, ,2
2324,1,2,test1,0.450,747, ,2
2324,1,2,test1,0.450,1002, ,2
2324,1,2,test1,0.450,538, ,2
2324,1,2,test1,0.450,586, ,2
2324,1,2,test1,0.450,570, ,2
2324,1,2,test1,0.450,618, ,2
2324,1,2,test1,0.450,570, ,2
2324,1,2,test1,0.450,473, ,2
2324,1,2,test1,0.450,489, ,2
2324,1,2,test1,0.450,521, ,2
2324,1,2,test1,0.450,441, ,2
2324,1,2,test1,0.450,457, ,2
2324,1,2,test1,0.450,521, ,2
2324,1,2,test1,0.450,457, ,2
2324,1,2,test1,0.450,553, ,2
2324,1,2,test1,0.450,468, ,2
2324,1,2,test1,0.450,649, ,2
2324,1,2,test1,0.450,520, ,2
2324,1,2,test1,0.450,536, ,2
2324,1,2,test1,0.700,1067, ,1
2324,1,2,test1,0.700,698, ,2
2324,1,2,test1,0.700,586, ,2
2324,1,2,test1,0.700,874, ,2
2324,1,2,test1,0.700,570, ,2
2324,1,2,test1,0.700,618, ,2
2324,1,2,test1,0.700,714, ,2
2324,1,2,test1,0.700,586, ,2
2324,1,2,test1,0.700,522, ,2
2324,1,2,test1,0.700,634, ,2
2324,1,2,test1,0.700,504, ,2
2324,1,2,test1,0.700,537, ,2
2324,1,2,test1,0.700,457, ,2
2324,1,2,test1,0.700,568, ,2
2324,1,2,test1,0.700,505, ,2
2324,1,2,test1,0.700,553, ,2
2324,1,2,test1,0.700,569, ,2
2324,1,2,test1,0.700,521, ,2
2324,1,2,test1,0.700,552, ,2
2324,1,2,test1,0.700,537, ,2
2324,1,2,test2,0.050,1864,3,1
2324,1,2,test2,0.050,1431,3,2
2324,1,2,test2,0.050,2744,2,2
2324,1,2,test2,0.050,2935,1,2
2324,1,2,test2,0.050,1592,1,2
2324,1,2,test2,0.150,904,6,2
2324,1,2,test2,0.150,664,6,2
2324,1,2,test2,0.150,568,6,2
2324,1,2,test2,0.150,582,6,2
2324,1,2,test2,0.150,648,7,2
2324,1,2,test2,0.250,2823,5,2
2324,1,2,test2,0.250,1112,6,2
2324,1,2,test2,0.250,840,6,2
2324,1,2,test2,0.250,599,6,2
2324,1,2,test2,0.250,920,7,2
2324,1,2,test2,0.450,711,7,2
2324,1,2,test2,0.450,600,7,2
2324,1,2,test2,0.450,583,7,2
2324,1,2,test2,0.450,584,7,2
2324,1,2,test2,0.450,584,7,2
2324,1,2,test2,0.700,743,7,2
2324,1,2,test2,0.700,679,7,2
2324,1,2,test2,0.700,632,7,2
2324,1,2,test2,0.700,743,7,2
2324,1,2,test2,0.700,839,7,2
2324,1,2,test3,0.050,488, ,1
2324,1,2,test3,0.050,359, ,1
2324,1,2,test3,0.050,455, ,1
2324,1,2,test3,0.050,647, ,1
2324,1,2,test3,0.050,439, ,1
2324,1,2,test3,0.050,551, ,1
2324,1,2,test3,0.050,439, ,1
2324,1,2,test3,0.050,567, ,1
2324,1,2,test3,0.050,678, ,1
2324,1,2,test3,0.050,438, ,1
2324,1,2,test3,0.050,568, ,2
2324,1,2,test3,0.050,551, ,2
2324,1,2,test3,0.050,455, ,2
2324,1,2,test3,0.050,503, ,2
2324,1,2,test3,0.050,391, ,2
2324,1,2,test3,0.050,567, ,2
2324,1,2,test3,0.050,583, ,2
2324,1,2,test3,0.050,567, ,2
2324,1,2,test3,0.050,422, ,2
2324,1,2,test3,0.050,647, ,2
2324,1,2,test3,0.150,567, ,1
2324,1,2,test3,0.150,488, ,2
2324,1,2,test3,0.150,503, ,2
2324,1,2,test3,0.150,407, ,2
2324,1,2,test3,0.150,551, ,2
2324,1,2,test3,0.150,519, ,2
2324,1,2,test3,0.150,487, ,2
2324,1,2,test3,0.150,439, ,2
2324,1,2,test3,0.150,487, ,2
2324,1,2,test3,0.150,455, ,2
2324,1,2,test3,0.150,599, ,2
2324,1,2,test3,0.150,455, ,2
2324,1,2,test3,0.150,375, ,2
2324,1,2,test3,0.150,471, ,2
2324,1,2,test3,0.150,439, ,2
2324,1,2,test3,0.150,534, ,2
2324,1,2,test3,0.150,422, ,2
2324,1,2,test3,0.150,582, ,2
2324,1,2,test3,0.150,534, ,2
2324,1,2,test3,0.150,406, ,2
2324,1,2,test3,0.250,391, ,1
2324,1,2,test3,0.250,632, ,2
2324,1,2,test3,0.250,504, ,2
2324,1,2,test3,0.250,503, ,2
2324,1,2,test3,0.250,439, ,2
2324,1,2,test3,0.250,407, ,2
2324,1,2,test3,0.250,407, ,2
2324,1,2,test3,0.250,455, ,2
2324,1,2,test3,0.250,439, ,2
2324,1,2,test3,0.250,503, ,2
2324,1,2,test3,0.250,407, ,2
2324,1,2,test3,0.250,423, ,2
2324,1,2,test3,0.250,439, ,2
2324,1,2,test3,0.250,519, ,2
2324,1,2,test3,0.250,487, ,2
2324,1,2,test3,0.250,423, ,2
2324,1,2,test3,0.250,438, ,2
2324,1,2,test3,0.250,486, ,2
2324,1,2,test3,0.250,438, ,2
2324,1,2,test3,0.250,534, ,2
2324,1,2,test3,0.450,488, ,2
2324,1,2,test3,0.450,439, ,2
2324,1,2,test3,0.450,423, ,2
2324,1,2,test3,0.450,471, ,2
2324,1,2,test3,0.450,455, ,2
2324,1,2,test3,0.450,519, ,2
2324,1,2,test3,0.450,391, ,2
2324,1,2,test3,0.450,439, ,2
2324,1,2,test3,0.450,487, ,2
2324,1,2,test3,0.450,455, ,2
2324,1,2,test3,0.450,391, ,2
2324,1,2,test3,0.450,480, ,2
2324,1,2,test3,0.450,471, ,2
2324,1,2,test3,0.450,423, ,2
2324,1,2,test3,0.450,470, ,2
2324,1,2,test3,0.450,422, ,2
2324,1,2,test3,0.450,455, ,2
2324,1,2,test3,0.450,502, ,2
2324,1,2,test3,0.450,470, ,2
2324,1,2,test3,0.450,534, ,2
2324,1,2,test3,0.700,503, ,2
2324,1,2,test3,0.700,487, ,2
2324,1,2,test3,0.700,423, ,2
2324,1,2,test3,0.700,471, ,2
2324,1,2,test3,0.700,487, ,2
2324,1,2,test3,0.700,471, ,2
2324,1,2,test3,0.700,455, ,2
2324,1,2,test3,0.700,423, ,2
2324,1,2,test3,0.700,439, ,2
2324,1,2,test3,0.700,513, ,2
2324,1,2,test3,0.700,439, ,2
2324,1,2,test3,0.700,471, ,2
2324,1,2,test3,0.700,487, ,2
2324,1,2,test3,0.700,407, ,2
2324,1,2,test3,0.700,406, ,2
2324,1,2,test3,0.700,502, ,2
2324,1,2,test3,0.700,470, ,2
2324,1,2,test3,0.700,390, ,2
2324,1,2,test3,0.700,470, ,2
2324,1,2,test3,0.700,438, ,2
2328,1,2,test0,0.025,10014, , 
2328,1,2,test0,0.025,2658, ,2
2328,1,2,test0,0.050,5715, ,1
2328,1,2,test0,0.050,9634, ,2
2328,1,2,test0,0.100,6787, ,2
2328,1,2,test0,0.100,9139, ,2
2328,1,2,test0,0.150,3491, ,2
2328,1,2,test0,0.150,2099, ,2
2328,1,2,test0,0.250,5156, ,2
2328,1,2,test0,0.250,7955, ,2
2328,1,2,test0,0.350,2851, ,1
2328,1,2,test0,0.350,8258, ,2
2328,1,2,test0,0.450,2083, ,2
2328,1,2,test0,0.450,1778, ,2
2328,1,2,test0,0.700,2369, ,1
2328,1,2,test0,0.700,8642, ,2
2328,1,2,test1,0.025,10015, , 
2328,1,2,test1,0.025,6753, ,1
2328,1,2,test1,0.025,4803, ,1
2328,1,2,test1,0.025,6224, ,1
2328,1,2,test1,0.025,1203, ,2
2328,1,2,test1,0.025,5395, ,2
2328,1,2,test1,0.025,4771, ,2
2328,1,2,test1,0.025,3299, ,2
2328,1,2,test1,0.025,5155, ,2
2328,1,2,test1,0.025,4579, ,2
2328,1,2,test1,0.025,7202, ,2
2328,1,2,test1,0.025,9170, ,2
2328,1,2,test1,0.025,5153, ,2
2328,1,2,test1,0.025,5714, ,2
2328,1,2,test1,0.025,7121, ,2
2328,1,2,test1,0.025,1312, ,2
2328,1,2,test1,0.025,2436, ,2
2328,1,2,test1,0.025,5472, ,2
2328,1,2,test1,0.025,3535, ,2
2328,1,2,test1,0.025,1220, ,2
2328,1,2,test1,0.050,2883, ,1
2328,1,2,test1,0.050,1762, ,1
2328,1,2,test1,0.050,6947, ,2
2328,1,2,test1,0.050,3778, ,2
2328,1,2,test1,0.050,2642, ,2
2328,1,2,test1,0.050,2819, ,2
2328,1,2,test1,0.050,5841, ,2
2328,1,2,test1,0.050,5187, ,2
2328,1,2,test1,0.050,3589, ,2
2328,1,2,test1,0.050,4867, ,2
2328,1,2,test1,0.050,1313, ,2
2328,1,2,test1,0.050,4960, ,2
2328,1,2,test1,0.050,1168, ,2
2328,1,2,test1,0.050,1347, ,2
2328,1,2,test1,0.050,879, ,2
2328,1,2,test1,0.050,2244, ,2
2328,1,2,test1,0.050,5583, ,2
2328,1,2,test1,0.050,4976, ,2
2328,1,2,test1,0.050,1668, ,2
2328,1,2,test1,0.050,1040, ,2
2328,1,2,test1,0.100,3680, ,1
2328,1,2,test1,0.100,4019, ,2
2328,1,2,test1,0.100,3026, ,2
2328,1,2,test1,0.100,1042, ,2
2328,1,2,test1,0.100,1315, ,2
2328,1,2,test1,0.100,1090, ,2
2328,1,2,test1,0.100,1603, ,2
2328,1,2,test1,0.100,3857, ,2
2328,1,2,test1,0.100,5073, ,2
2328,1,2,test1,0.100,1795, ,2
2328,1,2,test1,0.100,1457, ,2
2328,1,2,test1,0.100,3921, ,2
2328,1,2,test1,0.100,3568, ,2
2328,1,2,test1,0.100,2784, ,2
2328,1,2,test1,0.100,4127, ,2
2328,1,2,test1,0.100,1412, ,2
2328,1,2,test1,0.100,752, ,2
2328,1,2,test1,0.100,3791, ,2
2328,1,2,test1,0.100,848, ,2
2328,1,2,test1,0.100,1215, ,2
2328,1,2,test1,0.150,1410, ,2
2328,1,2,test1,0.150,1107, ,2
2328,1,2,test1,0.150,867, ,2
2328,1,2,test1,0.150,4401, ,2
2328,1,2,test1,0.150,4498, ,2
2328,1,2,test1,0.150,2994, ,2
2328,1,2,test1,0.150,1746, ,2
2328,1,2,test1,0.150,3650, ,2
2328,1,2,test1,0.150,978, ,2
2328,1,2,test1,0.150,1105, ,2
2328,1,2,test1,0.150,2657, ,2
2328,1,2,test1,0.150,2627, ,2
2328,1,2,test1,0.150,1136, ,2
2328,1,2,test1,0.150,2000, ,2
2328,1,2,test1,0.150,927, ,2
2328,1,2,test1,0.150,3919, ,2
2328,1,2,test1,0.150,879, ,2
2328,1,2,test1,0.150,707, ,2
2328,1,2,test1,0.150,880, ,2
2328,1,2,test1,0.150,899, ,2
2328,1,2,test1,0.250,819, ,2
2328,1,2,test1,0.250,786, ,2
2328,1,2,test1,0.250,1107, ,2
2328,1,2,test1,0.250,1011, ,2
2328,1,2,test1,0.250,851, ,2
2328,1,2,test1,0.250,1075, ,2
2328,1,2,test1,0.250,994, ,2
2328,1,2,test1,0.250,866, ,2
2328,1,2,test1,0.250,593, ,2
2328,1,2,test1,0.250,754, ,2
2328,1,2,test1,0.250,2914, ,2
2328,1,2,test1,0.250,835, ,2
2328,1,2,test1,0.250,785, ,2
2328,1,2,test1,0.250,1923, ,2
2328,1,2,test1,0.250,1170, ,2
2328,1,2,test1,0.250,609, ,2
2328,1,2,test1,0.250,1041, ,2
2328,1,2,test1,0.250,1007, ,2
2328,1,2,test1,0.250,642, ,2
2328,1,2,test1,0.250,623, ,2
2328,1,2,test1,0.350,947, ,2
2328,1,2,test1,0.350,851, ,2
2328,1,2,test1,0.350,883, ,2
2328,1,2,test1,0.350,1571, ,2
2328,1,2,test1,0.350,978, ,2
2328,1,2,test1,0.350,962, ,2
2328,1,2,test1,0.350,930, ,2
2328,1,2,test1,0.350,1488, ,2
2328,1,2,test1,0.350,913, ,2
2328,1,2,test1,0.350,880, ,2
2328,1,2,test1,0.350,1858, ,2
2328,1,2,test1,0.350,1185, ,2
2328,1,2,test1,0.350,752, ,2
2328,1,2,test1,0.350,688, ,2
2328,1,2,test1,0.350,865, ,2
2328,1,2,test1,0.350,784, ,2
2328,1,2,test1,0.350,560, ,2
2328,1,2,test1,0.350,560, ,2
2328,1,2,test1,0.350,816, ,2
2328,1,2,test1,0.350,672, ,2
2328,1,2,test1,0.450,2115, ,2
2328,1,2,test1,0.450,835, ,2
2328,1,2,test1,0.450,771, ,2
2328,1,2,test1,0.450,481, ,2
2328,1,2,test1,0.450,802, ,2
2328,1,2,test1,0.450,737, ,2
2328,1,2,test1,0.450,626, ,2
2328,1,2,test1,0.450,594, ,2
2328,1,2,test1,0.450,1072, ,2
2328,1,2,test1,0.450,721, ,2
2328,1,2,test1,0.450,673, ,2
2328,1,2,test1,0.450,849, ,2
2328,1,2,test1,0.450,786, ,2
2328,1,2,test1,0.450,912, ,2
2328,1,2,test1,0.450,593, ,2
2328,1,2,test1,0.450,688, ,2
2328,1,2,test1,0.450,624, ,2
2328,1,2,test1,0.450,608, ,2
2328,1,2,test1,0.450,899, ,2
2328,1,2,test1,0.450,736, ,2
2328,1,2,test1,0.700,785, ,1
2328,1,2,test1,0.700,1139, ,2
2328,1,2,test1,0.700,899, ,2
2328,1,2,test1,0.700,609, ,2
2328,1,2,test1,0.700,785, ,2
2328,1,2,test1,0.700,818, ,2
2328,1,2,test1,0.700,706, ,2
2328,1,2,test1,0.700,708, ,2
2328,1,2,test1,0.700,849, ,2
2328,1,2,test1,0.700,707, ,2
2328,1,2,test1,0.700,929, ,2
2328,1,2,test1,0.700,771, ,2
2328,1,2,test1,0.700,578, ,2
2328,1,2,test1,0.700,721, ,2
2328,1,2,test1,0.700,593, ,2
2328,1,2,test1,0.700,672, ,2
2328,1,2,test1,0.700,719, ,2
2328,1,2,test1,0.700,655, ,2
2328,1,2,test1,0.700,1119, ,2
2328,1,2,test1,0.700,800, ,2
2328,1,2,test2,0.050,5663,2,1
2328,1,2,test2,0.050,1039,7,2
2328,1,2,test2,0.050,2991,5,2
2328,1,2,test2,0.050,5407,5,2
2328,1,2,test2,0.050,3759,2,2
2328,1,2,test2,0.150,1695,7,2
2328,1,2,test2,0.150,1155,7,2
2328,1,2,test2,0.150,1135,7,2
2328,1,2,test2,0.150,1615,7,2
2328,1,2,test2,0.150,1795,6,2
2328,1,2,test2,0.250,1391,7,2
2328,1,2,test2,0.250,912,7,2
2328,1,2,test2,0.250,2051,7,2
2328,1,2,test2,0.250,1263,7,2
2328,1,2,test2,0.250,1923,6,2
2328,1,2,test2,0.450,1518,7,2
2328,1,2,test2,0.450,911,7,2
2328,1,2,test2,0.450,1090,7,2
2328,1,2,test2,0.450,2575,7,2
2328,1,2,test2,0.450,735,7,2
2328,1,2,test2,0.700,992,7,2
2328,1,2,test2,0.700,1026,7,2
2328,1,2,test2,0.700,2671,7,2
2328,1,2,test2,0.700,1242,7,2
2328,1,2,test2,0.700,1183,7,2
2328,1,2,test3,0.050,991, ,1
2328,1,2,test3,0.050,3631, ,1
2328,1,2,test3,0.050,4095, ,1
2328,1,2,test3,0.050,3326, ,1
2328,1,2,test3,0.050,3804, ,1
2328,1,2,test3,0.050,3597, ,1
2328,1,2,test3,0.050,1263, ,2
2328,1,2,test3,0.050,943, ,2
2328,1,2,test3,0.050,1854, ,2
2328,1,2,test3,0.050,2462, ,2
2328,1,2,test3,0.050,4398, ,2
2328,1,2,test3,0.050,349, ,2
2328,1,2,test3,0.050,1214, ,2
2328,1,2,test3,0.050,1118, ,2
2328,1,2,test3,0.050,4638, ,2
2328,1,2,test3,0.050,3902, ,2
2328,1,2,test3,0.050,3469, ,2
2328,1,2,test3,0.050,876, ,2
2328,1,2,test3,0.050,3165, ,2
2328,1,2,test3,0.050,1933, ,2
2328,1,2,test3,0.150,462, ,1
2328,1,2,test3,0.150,1311, ,2
2328,1,2,test3,0.150,1183, ,2
2328,1,2,test3,0.150,622, ,2
2328,1,2,test3,0.150,941, ,2
2328,1,2,test3,0.150,1214, ,2
2328,1,2,test3,0.150,622, ,2
2328,1,2,test3,0.150,591, ,2
2328,1,2,test3,0.150,782, ,2
2328,1,2,test3,0.150,1582, ,2
2328,1,2,test3,0.150,1358, ,2
2328,1,2,test3,0.150,1405, ,2
2328,1,2,test3,0.150,861, ,2
2328,1,2,test3,0.150,1709, ,2
2328,1,2,test3,0.150,1565, ,2
2328,1,2,test3,0.150,1613, ,2
2328,1,2,test3,0.150,1389, ,2
2328,1,2,test3,0.150,1469, ,2
2328,1,2,test3,0.150,701, ,2
2328,1,2,test3,0.150,1053, ,2
2328,1,2,test3,0.250,415, ,1
2328,1,2,test3,0.250,2590, ,1
2328,1,2,test3,0.250,1567, ,2
2328,1,2,test3,0.250,591, ,2
2328,1,2,test3,0.250,527, ,2
2328,1,2,test3,0.250,623, ,2
2328,1,2,test3,0.250,735, ,2
2328,1,2,test3,0.250,767, ,2
2328,1,2,test3,0.250,637, ,2
2328,1,2,test3,0.250,686, ,2
2328,1,2,test3,0.250,782, ,2
2328,1,2,test3,0.250,510, ,2
2328,1,2,test3,0.250,765, ,2
2328,1,2,test3,0.250,654, ,2
2328,1,2,test3,0.250,701, ,2
2328,1,2,test3,0.250,1597, ,2
2328,1,2,test3,0.250,621, ,2
2328,1,2,test3,0.250,845, ,2
2328,1,2,test3,0.250,621, ,2
2328,1,2,test3,0.250,637, ,2
2328,1,2,test3,0.450,622, ,2
2328,1,2,test3,0.450,607, ,2
2328,1,2,test3,0.450,559, ,2
2328,1,2,test3,0.450,590, ,2
2328,1,2,test3,0.450,542, ,2
2328,1,2,test3,0.450,559, ,2
2328,1,2,test3,0.450,606, ,2
2328,1,2,test3,0.450,574, ,2
2328,1,2,test3,0.450,573, ,2
2328,1,2,test3,0.450,542, ,2
2328,1,2,test3,0.450,622, ,2
2328,1,2,test3,0.450,526, ,2
2328,1,2,test3,0.450,494, ,2
2328,1,2,test3,0.450,589, ,2
2328,1,2,test3,0.450,573, ,2
2328,1,2,test3,0.450,653, ,2
2328,1,2,test3,0.450,653, ,2
2328,1,2,test3,0.450,733, ,2
2328,1,2,test3,0.450,2701, ,2
2328,1,2,test3,0.450,669, ,2
2328,1,2,test3,0.700,558, ,2
2328,1,2,test3,0.700,543, ,2
2328,1,2,test3,0.700,558, ,2
2328,1,2,test3,0.700,671, ,2
2328,1,2,test3,0.700,623, ,2
2328,1,2,test3,0.700,622, ,2
2328,1,2,test3,0.700,638, ,2
2328,1,2,test3,0.700,541, ,2
2328,1,2,test3,0.700,686, ,2
2328,1,2,test3,0.700,686, ,2
2328,1,2,test3,0.700,1006, ,2
2328,1,2,test3,0.700,541, ,2
2328,1,2,test3,0.700,589, ,2
2328,1,2,test3,0.700,749, ,2
2328,1,2,test3,0.700,669, ,2
2328,1,2,test3,0.700,556, ,2
2328,1,2,test3,0.700,621, ,2
2328,1,2,test3,0.700,669, ,2
2328,1,2,test3,0.700,1021, ,2
2328,1,2,test3,0.700,732, ,2
2329,1,2,test0,0.025,3507, ,2
2329,1,2,test0,0.025,4019, ,2
2329,1,2,test0,0.050,1858, ,1
2329,1,2,test0,0.050,3890, ,2
2329,1,2,test0,0.100,3170, ,2
2329,1,2,test0,0.100,1475, ,2
2329,1,2,test0,0.150,2242, ,2
2329,1,2,test0,0.150,4066, ,2
2329,1,2,test0,0.250,1364, ,1
2329,1,2,test0,0.250,1171, ,2
2329,1,2,test0,0.350,3012, ,1
2329,1,2,test0,0.350,8754, ,2
2329,1,2,test0,0.450,1731, ,2
2329,1,2,test0,0.450,2082, ,2
2329,1,2,test0,0.700,2929, ,1
2329,1,2,test0,0.700,3763, ,2
2329,1,2,test1,0.025,5060, ,1
2329,1,2,test1,0.025,2081, ,1
2329,1,2,test1,0.025,4558, ,1
2329,1,2,test1,0.025,5359, ,1
2329,1,2,test1,0.025,6799, ,1
2329,1,2,test1,0.025,5999, ,1
2329,1,2,test1,0.025,3486, ,1
2329,1,2,test1,0.025,4623, ,1
2329,1,2,test1,0.025,6463, ,1
2329,1,2,test1,0.025,2415, ,1
2329,1,2,test1,0.025,1951, ,1
2329,1,2,test1,0.025,3507, ,2
2329,1,2,test1,0.025,5651, ,2
2329,1,2,test1,0.025,8034, ,2
2329,1,2,test1,0.025,4306, ,2
2329,1,2,test1,0.025,9730, ,2
2329,1,2,test1,0.025,9698, ,2
2329,1,2,test1,0.025,3377, ,2
2329,1,2,test1,0.025,1986, ,2
2329,1,2,test1,0.025,4219, ,2
2329,1,2,test1,0.050,6146, ,1
2329,1,2,test1,0.050,9122, ,1
2329,1,2,test1,0.050,2180, ,1
2329,1,2,test1,0.050,7823, ,1
2329,1,2,test1,0.050,1646, ,1
2329,1,2,test1,0.050,4399, ,1
2329,1,2,test1,0.050,3629, ,1
2329,1,2,test1,0.050,5682, ,2
2329,1,2,test1,0.050,5905, ,2
2329,1,2,test1,0.050,1696, ,2
2329,1,2,test1,0.050,7747, ,2
2329,1,2,test1,0.050,5956, ,2
2329,1,2,test1,0.050,8416, ,2
2329,1,2,test1,0.050,6623, ,2
2329,1,2,test1,0.050,4206, ,2
2329,1,2,test1,0.050,3598, ,2
2329,1,2,test1,0.050,3134, ,2
2329,1,2,test1,0.050,5310, ,2
2329,1,2,test1,0.050,5583, ,2
2329,1,2,test1,0.050,5453, ,2
2329,1,2,test1,0.100,1987, ,1
2329,1,2,test1,0.100,5602, ,1
2329,1,2,test1,0.100,1391, ,1
2329,1,2,test1,0.100,1103, ,1
2329,1,2,test1,0.100,4959, ,1
2329,1,2,test1,0.100,4143, ,1
2329,1,2,test1,0.100,3869, ,1
2329,1,2,test1,0.100,3122, ,2
2329,1,2,test1,0.100,3204, ,2
2329,1,2,test1,0.100,6065, ,2
2329,1,2,test1,0.100,1361, ,2
2329,1,2,test1,0.100,6146, ,2
2329,1,2,test1,0.100,5872, ,2
2329,1,2,test1,0.100,4483, ,2
2329,1,2,test1,0.100,1422, ,2
2329,1,2,test1,0.100,2558, ,2
2329,1,2,test1,0.100,2591, ,2
2329,1,2,test1,0.100,6732, ,2
2329,1,2,test1,0.100,2109, ,2
2329,1,2,test1,0.100,7166, ,2
2329,1,2,test1,0.150,10008, , 
2329,1,2,test1,0.150,3601, ,1
2329,1,2,test1,0.150,977, ,1
2329,1,2,test1,0.150,6768, ,1
2329,1,2,test1,0.150,7055, ,1
2329,1,2,test1,0.150,9603, ,1
2329,1,2,test1,0.150,1695, ,1
2329,1,2,test1,0.150,4273, ,2
2329,1,2,test1,0.150,4705, ,2
2329,1,2,test1,0.150,7952, ,2
2329,1,2,test1,0.150,1777, ,2
2329,1,2,test1,0.150,945, ,2
2329,1,2,test1,0.150,2178, ,2
2329,1,2,test1,0.150,4625, ,2
2329,1,2,test1,0.150,7375, ,2
2329,1,2,test1,0.150,5103, ,2
2329,1,2,test1,0.150,2798, ,2
2329,1,2,test1,0.150,3711, ,2
2329,1,2,test1,0.150,4414, ,2
2329,1,2,test1,0.150,5661, ,2
2329,1,2,test1,0.250,1299, ,1
2329,1,2,test1,0.250,6276, ,1
2329,1,2,test1,0.250,8132, ,1
2329,1,2,test1,0.250,1489, ,1
2329,1,2,test1,0.250,8112, ,1
